LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA;Seq.;Atividade;Resultado;Comentário;Resultado Esperado;Descrição;Área de Negocio;Módulo/Sistema;Usuário Responsável;Anotações;Tempo (Minutos)
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1000;Validar informacoes do Documento Fiscal realizando o Recebimento Fiscal;Não Executado;;Dados obrigatórios validados (RPA (Robotic Process Automation) Fluxo CT-e;"Conferir informacoes de entrada e fiscais > Validar documentos Fiscais
Revisar informacoes do cabecalho    
     Data confirmada - Data de entrada do documento                                                                      
Revisar informacoes das linhas
    CFOP de entrada
    Intenção de Uso
    Classificação Fiscal definida pelo Usúario
    NCM (Classificação Fiscal do Produto)
    Origem da Mercadoria (Classificação do Imposto)        
    Aba de Programacoes (Ordem de Compra) 
Conferir Encargos (Fretes, Descontos, seguros, Despesas Acessórias)    
Na aba Impostos e possível visualizar os impostos destacados na NF
Ações > Validar Documento Fiscal 
Retenções e Erros de Validação > Selecionar Retenção > Liberar Retenção > Selecionar Motivo > OK ";Fiscal;Fusion: FDC;Renato Mezzalira;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1010;Buscar XML e dados referente ao documento na Oracle;Não Executado;;Validar recebeimento do documento;Integração para validação da disponibilidade do documento via chave de acesso;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1020;Validar Ordem de Compra;Não Executado;;Conferir orde de compra, contrato, fornecedor, documento, quantidades;Validação dos dados necessários para recebimento;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1030;Validar notas pré-processadas já liberadas para recebimento;Não Executado;;Conferir orde de compra, contrato, fornecedor, documento, quantidades;Buscar no ERP Oracle a documentação referente a carga  e armazena os dados do documento fiscal já processado;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1040;Registrar Ordem de Descarga;Não Executado;;Conferencia fisica do recebimento;Emissão do PDF da ordem de descarga para conferencia das quantidades constantes na nota fiscal;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1050;Concluir Ordem de Descarga;Não Executado;;Conferencia fisica do recebimento;	Após a conclusão do agendamento, o sistema Agrosys gera em PDF uma Ordem de descarga para impressão, acompanhamento e conferência das quantidades constante na nota fiscal. (volume/peso).;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1060;Abir captura de Pesagem (Entrada) AUTOMÁTICA para Descarga;Não Executado;;"Caputar peso inicial (Bruto) para recebimento
";Registro de abertura de pesagem Bruta do veículo na Balança;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1070;Coletar amostras para análise;Não Executado;;Analise de Qualidade;A Qualidade coleta a amostra da matéria prima, executa a análise e informa os resultados complementares na Agenda de Descarga.;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1080;Autorizar Descarga;Não Executado;;Descarregar Veículo;Liberar descarregamento da carga;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1090;Efetuar Recebimento Físico;Não Executado;;Item Recebido Fisicamente;Realizar entrada do Material no Estoque referente ao recebimento;Gestão de Estoques;Fusion: FDC;Rafael Brandão;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1100;Movimentar Entrada no estoque;Não Executado;;Receber produtos;Atualizar estoque e disponibilidade para uso;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1110;Fechar pesagem (Saída) AUTOMÁTICA da descarga;Não Executado;;Disponibilizar estoque;Encerrar pesagem após descarregamento do veículo;Balança;Fusion: FDC;Jocimar Koch;;
RenatoMezzalira;COM_EDIT_DOWNLOAD;PLUMA_AGRO.PTM.2232.V3;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_AGRO.PTM.2232.V3"").click()";GRF.07.50067 - FABRICA DE RACAO - OUTRAS ENTRADAS DE MERCADORIA OU PRESTAÇÃO DE SERVIÇO NÃO ESPECIFICADA;1;tr_child_300;1120;Capturar Documento no modulo do FDC;Não Executado;;Documento Capturado;Execução da Cadeia de Suprimentos > Captura do Documento Fiscal >  Tarefas > Gerenciar Documentos Fiscais de Entrada > Selecionar Documento > Conferir informações de entrada e fiscais > Validar Documento Fiscal;Fiscal;Fusion: FDC;Renato Mezzalira;;
